onset_div	duration_div	pitch	step	alter	ts_beats	ts_beat_type	staff	voice	is_note_onset	beat	ks_fifths	mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	duration	section_start	octave	is_harmony_onset	cadence	cadence_type	phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	globalkey_tpc	localkey_tpc	tonicized_tpc
6222	0	76	E	0	2	2	1	1	True	1.0	-4	110	108	264	108b	1037	0	True	5	True			}	407	V(4)}		f	i		V(4)		V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	-1	-1	-1
6222	0	77	F	0	2	2	1	1	True	1.0	-4	110	108	264	108b	1037	0	True	5	True			}	407	V(4)}		f	i		V(4)		V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	-1	-1	-1
6222	0	79	G	0	2	2	1	1	True	1.0	-4	110	108	264	108b	1037	0	True	5	True			}	407	V(4)}		f	i		V(4)		V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	-1	-1	-1
6222	6	60	C	0	2	2	2	1	True	1.0	-4	110	108	264	108b	1037	1/4	True	4	True			}	407	V(4)}		f	i		V(4)		V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	-1	-1	-1
6222	6	67	G	0	2	2	2	1	True	1.0	-4	110	108	264	108b	1037	1/4	True	4	True			}	407	V(4)}		f	i		V(4)		V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	-1	-1	-1
6222	6	77	F	0	2	2	1	1	True	1.0	-4	110	108	264	108b	1037	1/4	True	5	True			}	407	V(4)}		f	i		V(4)		V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	-1	-1	-1
6228	6	76	E	0	2	2	1	1	True	1.5	-4	110	108	264	108b	1038	1/4	False	5	True	HC	HC		408	V|HC		f	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	-1	-1	-1
6240	6	48	C	0	2	2	2	1	True	2.5	-4	110	108	264	108b	1040	1/4	False	3	True			{	409	i{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
6246	6	53	F	0	2	2	2	1	True	1.0	-4	111	109	265	109b	1041	1/4	True	3	False				409	i{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
6252	6	56	A	-1	2	2	2	1	True	1.5	-4	111	109	265	109b	1042	1/4	False	3	False				409	i{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
6258	6	60	C	0	2	2	2	1	True	2.0	-4	111	109	265	109b	1043	1/4	False	4	False				409	i{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
6264	6	65	F	0	2	2	2	1	True	2.5	-4	111	109	265	109b	1044	1/4	False	4	False				409	i{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
6270	9	68	A	-1	2	2	2	1	True	1.0	-4	112	110	266	110b	1045	3/8	True	4	False				409	i{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
6279	1	67	G	0	2	2	2	1	True	1.75	-4	112	110	266	110b	2093/2	1/24	False	4	False				409	i{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
6280	1	65	F	0	2	2	2	1	True	1.833	-4	112	110	266	110b	3140/3	1/24	False	4	False				409	i{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
6281	1	64	E	0	2	2	2	1	True	1.917	-4	112	110	266	110b	6281/6	1/24	False	4	False				409	i{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
6282	6	65	F	0	2	2	2	1	True	2.0	-4	112	110	266	110b	1047	1/4	False	4	False				409	i{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
6288	6	65	F	0	2	2	2	1	True	2.5	-4	112	110	266	110b	1048	1/4	False	4	False				409	i{		f	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	-1	-1	-1
6294	24	65	F	0	2	2	2	1	True	1.0	-4	113	111	267	111b	1049	1	True	4	True				410	iio6(4)/iv	bIIM2	f	i		iio6(4)/iv		ii	o	6	4	iv	o	True	True	(0, -5, 1)	()	1	0	minor	minor	i	i, minor	ii/iv	iv	iv/i	iv	True	iio6/iv	iio6/iv, minor		iio6(4)/iv, minor	iv	iv	-1	-1	-2
6294	24	66	G	-1	2	2	2	1	True	1.0	-4	113	111	267	111b	1049	1	True	4	True				410	iio6(4)/iv	bIIM2	f	i		iio6(4)/iv		ii	o	6	4	iv	o	True	True	(0, -5, 1)	()	1	0	minor	minor	i	i, minor	ii/iv	iv	iv/i	iv	True	iio6/iv	iio6/iv, minor		iio6(4)/iv, minor	iv	iv	-1	-1	-2
6294	9	82	B	-1	2	2	1	1	True	1.0	-4	113	111	267	111b	1049	3/8	True	5	True				410	iio6(4)/iv	bIIM2	f	i		iio6(4)/iv		ii	o	6	4	iv	o	True	True	(0, -5, 1)	()	1	0	minor	minor	i	i, minor	ii/iv	iv	iv/i	iv	True	iio6/iv	iio6/iv, minor		iio6(4)/iv, minor	iv	iv	-1	-1	-2
6303	1	80	A	-1	2	2	1	1	True	1.75	-4	113	111	267	111b	2101/2	1/24	False	5	False				410	iio6(4)/iv	bIIM2	f	i		iio6(4)/iv		ii	o	6	4	iv	o	True	True	(0, -5, 1)	()	1	0	minor	minor	i	i, minor	ii/iv	iv	iv/i	iv	True	iio6/iv	iio6/iv, minor		iio6(4)/iv, minor	iv	iv	-1	-1	-2
6304	1	78	G	-1	2	2	1	1	True	1.833	-4	113	111	267	111b	3152/3	1/24	False	5	False				410	iio6(4)/iv	bIIM2	f	i		iio6(4)/iv		ii	o	6	4	iv	o	True	True	(0, -5, 1)	()	1	0	minor	minor	i	i, minor	ii/iv	iv	iv/i	iv	True	iio6/iv	iio6/iv, minor		iio6(4)/iv, minor	iv	iv	-1	-1	-2
6305	1	77	F	0	2	2	1	1	True	1.917	-4	113	111	267	111b	6305/6	1/24	False	5	False				410	iio6(4)/iv	bIIM2	f	i		iio6(4)/iv		ii	o	6	4	iv	o	True	True	(0, -5, 1)	()	1	0	minor	minor	i	i, minor	ii/iv	iv	iv/i	iv	True	iio6/iv	iio6/iv, minor		iio6(4)/iv, minor	iv	iv	-1	-1	-2
6306	6	78	G	-1	2	2	1	1	True	2.0	-4	113	111	267	111b	1051	1/4	False	5	False				410	iio6(4)/iv	bIIM2	f	i		iio6(4)/iv		ii	o	6	4	iv	o	True	True	(0, -5, 1)	()	1	0	minor	minor	i	i, minor	ii/iv	iv	iv/i	iv	True	iio6/iv	iio6/iv, minor		iio6(4)/iv, minor	iv	iv	-1	-1	-2
6312	6	78	G	-1	2	2	1	1	True	2.5	-4	113	111	267	111b	1052	1/4	False	5	False				410	iio6(4)/iv	bIIM2	f	i		iio6(4)/iv		ii	o	6	4	iv	o	True	True	(0, -5, 1)	()	1	0	minor	minor	i	i, minor	ii/iv	iv	iv/i	iv	True	iio6/iv	iio6/iv, minor		iio6(4)/iv, minor	iv	iv	-1	-1	-2
6318	24	63	E	-1	2	2	2	1	True	1.0	-4	114	112	268	112b	1053	1	True	4	True				411	iio6/iv		f	i		iio6/iv		ii	o	6		iv	o	True	True	(-2, -5, 1)	()	1	-2	minor	minor	i	i, minor	ii/iv	iv	iv/i	iv	True	iio6/iv	iio6/iv, minor		iio6/iv, minor	iv	iv	-1	-1	-2
6318	24	66	G	-1	2	2	2	1	True	1.0	-4	114	112	268	112b	1053	1	True	4	True				411	iio6/iv		f	i		iio6/iv		ii	o	6		iv	o	True	True	(-2, -5, 1)	()	1	-2	minor	minor	i	i, minor	ii/iv	iv	iv/i	iv	True	iio6/iv	iio6/iv, minor		iio6/iv, minor	iv	iv	-1	-1	-2
6318	24	78	G	-1	2	2	1	1	True	1.0	-4	114	112	268	112b	1053	1	True	5	True				411	iio6/iv		f	i		iio6/iv		ii	o	6		iv	o	True	True	(-2, -5, 1)	()	1	-2	minor	minor	i	i, minor	ii/iv	iv	iv/i	iv	True	iio6/iv	iio6/iv, minor		iio6/iv, minor	iv	iv	-1	-1	-2
6327	1	73	D	-1	2	2	1	2	True	1.75	-4	114	112	268	112b	2109/2	1/24	False	5	False				411	iio6/iv		f	i		iio6/iv		ii	o	6		iv	o	True	True	(-2, -5, 1)	()	1	-2	minor	minor	i	i, minor	ii/iv	iv	iv/i	iv	True	iio6/iv	iio6/iv, minor		iio6/iv, minor	iv	iv	-1	-1	-2
6328	1	72	C	0	2	2	1	2	True	1.833	-4	114	112	268	112b	3164/3	1/24	False	5	False				411	iio6/iv		f	i		iio6/iv		ii	o	6		iv	o	True	True	(-2, -5, 1)	()	1	-2	minor	minor	i	i, minor	ii/iv	iv	iv/i	iv	True	iio6/iv	iio6/iv, minor		iio6/iv, minor	iv	iv	-1	-1	-2
6329	1	71	B	0	2	2	1	2	True	1.917	-4	114	112	268	112b	6329/6	1/24	False	4	False				411	iio6/iv		f	i		iio6/iv		ii	o	6		iv	o	True	True	(-2, -5, 1)	()	1	-2	minor	minor	i	i, minor	ii/iv	iv	iv/i	iv	True	iio6/iv	iio6/iv, minor		iio6/iv, minor	iv	iv	-1	-1	-2
6330	6	72	C	0	2	2	1	2	True	2.0	-4	114	112	268	112b	1055	1/4	False	5	False				411	iio6/iv		f	i		iio6/iv		ii	o	6		iv	o	True	True	(-2, -5, 1)	()	1	-2	minor	minor	i	i, minor	ii/iv	iv	iv/i	iv	True	iio6/iv	iio6/iv, minor		iio6/iv, minor	iv	iv	-1	-1	-2
6336	6	72	C	0	2	2	1	2	True	2.5	-4	114	112	268	112b	1056	1/4	False	5	False				411	iio6/iv		f	i		iio6/iv		ii	o	6		iv	o	True	True	(-2, -5, 1)	()	1	-2	minor	minor	i	i, minor	ii/iv	iv	iv/i	iv	True	iio6/iv	iio6/iv, minor		iio6/iv, minor	iv	iv	-1	-1	-2
6342	24	63	E	-1	2	2	2	1	True	1.0	-4	115	113	269	113b	1057	1	True	4	True				412	V2(b2)/iv		f	i		V2(b2)/iv		V		2	b2	iv	Mm7	True	True	(-2, -12, 4, 1)	()	0	-2	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V2/iv	V2/iv, minor		V2(b2)/iv, minor	iv	iv	-1	-1	-2
6342	24	69	A	0	2	2	2	1	True	1.0	-4	115	113	269	113b	1057	1	True	4	True				412	V2(b2)/iv		f	i		V2(b2)/iv		V		2	b2	iv	Mm7	True	True	(-2, -12, 4, 1)	()	0	-2	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V2/iv	V2/iv, minor		V2(b2)/iv, minor	iv	iv	-1	-1	-2
6342	24	72	C	0	2	2	1	2	True	1.0	-4	115	113	269	113b	1057	1	True	5	True				412	V2(b2)/iv		f	i		V2(b2)/iv		V		2	b2	iv	Mm7	True	True	(-2, -12, 4, 1)	()	0	-2	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V2/iv	V2/iv, minor		V2(b2)/iv, minor	iv	iv	-1	-1	-2
6342	9	78	G	-1	2	2	1	1	False	1.0	-4	115	113	269	113b	1057	3/8	True	5	True				412	V2(b2)/iv		f	i		V2(b2)/iv		V		2	b2	iv	Mm7	True	True	(-2, -12, 4, 1)	()	0	-2	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V2/iv	V2/iv, minor		V2(b2)/iv, minor	iv	iv	-1	-1	-2
6351	1	78	G	-1	2	2	1	1	True	1.75	-4	115	113	269	113b	2117/2	1/24	False	5	False				412	V2(b2)/iv		f	i		V2(b2)/iv		V		2	b2	iv	Mm7	True	True	(-2, -12, 4, 1)	()	0	-2	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V2/iv	V2/iv, minor		V2(b2)/iv, minor	iv	iv	-1	-1	-2
6352	1	77	F	0	2	2	1	1	True	1.833	-4	115	113	269	113b	3176/3	1/24	False	5	False				412	V2(b2)/iv		f	i		V2(b2)/iv		V		2	b2	iv	Mm7	True	True	(-2, -12, 4, 1)	()	0	-2	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V2/iv	V2/iv, minor		V2(b2)/iv, minor	iv	iv	-1	-1	-2
6353	1	76	E	0	2	2	1	1	True	1.917	-4	115	113	269	113b	6353/6	1/24	False	5	False				412	V2(b2)/iv		f	i		V2(b2)/iv		V		2	b2	iv	Mm7	True	True	(-2, -12, 4, 1)	()	0	-2	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V2/iv	V2/iv, minor		V2(b2)/iv, minor	iv	iv	-1	-1	-2
6354	6	77	F	0	2	2	1	1	True	2.0	-4	115	113	269	113b	1059	1/4	False	5	True				413	V2/iv		f	i		V2/iv		V		2		iv	Mm7	True	True	(-2, 0, 4, 1)	()	0	-2	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V2/iv	V2/iv, minor		V2/iv, minor	iv	iv	-1	-1	-2
6360	6	77	F	0	2	2	1	1	True	2.5	-4	115	113	269	113b	1060	1/4	False	5	False				413	V2/iv		f	i		V2/iv		V		2		iv	Mm7	True	True	(-2, 0, 4, 1)	()	0	-2	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V2/iv	V2/iv, minor		V2/iv, minor	iv	iv	-1	-1	-2
6366	24	61	D	-1	2	2	2	1	True	1.0	-4	116	114	270	114b	1061	1	True	4	True				414	iv6(2)		f	i		iv6(2)		iv		6	2		m	True	True	(-4, 0, 1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6(2), minor		iv	-1	-1	-1
6366	24	65	F	0	2	2	2	1	True	1.0	-4	116	114	270	114b	1061	1	True	4	True				414	iv6(2)		f	i		iv6(2)		iv		6	2		m	True	True	(-4, 0, 1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6(2), minor		iv	-1	-1	-1
6366	9	72	C	0	2	2	1	2	False	1.0	-4	116	114	270	114b	1061	3/8	True	5	True				414	iv6(2)		f	i		iv6(2)		iv		6	2		m	True	True	(-4, 0, 1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6(2), minor		iv	-1	-1	-1
6366	24	77	F	0	2	2	1	1	True	1.0	-4	116	114	270	114b	1061	1	True	5	True				414	iv6(2)		f	i		iv6(2)		iv		6	2		m	True	True	(-4, 0, 1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6(2), minor		iv	-1	-1	-1
6375	1	72	C	0	2	2	1	2	True	1.75	-4	116	114	270	114b	2125/2	1/24	False	5	False				414	iv6(2)		f	i		iv6(2)		iv		6	2		m	True	True	(-4, 0, 1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6(2), minor		iv	-1	-1	-1
6376	1	70	B	-1	2	2	1	2	True	1.833	-4	116	114	270	114b	3188/3	1/24	False	4	False				414	iv6(2)		f	i		iv6(2)		iv		6	2		m	True	True	(-4, 0, 1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6(2), minor		iv	-1	-1	-1
6377	1	69	A	0	2	2	1	2	True	1.917	-4	116	114	270	114b	6377/6	1/24	False	4	False				414	iv6(2)		f	i		iv6(2)		iv		6	2		m	True	True	(-4, 0, 1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6(2), minor		iv	-1	-1	-1
6378	6	70	B	-1	2	2	1	2	True	2.0	-4	116	114	270	114b	1063	1/4	False	4	True				415	iv6		f	i		iv6		iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	-1	-1	-1
6384	6	70	B	-1	2	2	1	2	True	2.5	-4	116	114	270	114b	1064	1/4	False	4	False				415	iv6		f	i		iv6		iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	-1	-1	-1
6390	24	62	D	0	2	2	2	2	True	1.0	-4	117	115	271	115b	1065	1	True	4	True				416	viio6/V		f	i		viio6/V		vii	o	6		V	o	True	True	(3, 0, 6)	()	6	3	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio6/V	viio6/V, minor		viio6/V, minor	V	V	-1	-1	0
6390	18	65	F	0	2	2	2	1	True	1.0	-4	117	115	271	115b	1065	3/4	True	4	True				416	viio6/V		f	i		viio6/V		vii	o	6		V	o	True	True	(3, 0, 6)	()	6	3	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio6/V	viio6/V, minor		viio6/V, minor	V	V	-1	-1	0
6390	24	71	B	0	2	2	1	2	True	1.0	-4	117	115	271	115b	1065	1	True	4	True				416	viio6/V		f	i		viio6/V		vii	o	6		V	o	True	True	(3, 0, 6)	()	6	3	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio6/V	viio6/V, minor		viio6/V, minor	V	V	-1	-1	0
6399	1	79	G	0	2	2	1	1	True	1.75	-4	117	115	271	115b	2133/2	1/24	False	5	False				416	viio6/V		f	i		viio6/V		vii	o	6		V	o	True	True	(3, 0, 6)	()	6	3	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio6/V	viio6/V, minor		viio6/V, minor	V	V	-1	-1	0
6400	1	77	F	0	2	2	1	1	True	1.833	-4	117	115	271	115b	3200/3	1/24	False	5	False				416	viio6/V		f	i		viio6/V		vii	o	6		V	o	True	True	(3, 0, 6)	()	6	3	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio6/V	viio6/V, minor		viio6/V, minor	V	V	-1	-1	0
6401	1	76	E	0	2	2	1	1	True	1.917	-4	117	115	271	115b	6401/6	1/24	False	5	False				416	viio6/V		f	i		viio6/V		vii	o	6		V	o	True	True	(3, 0, 6)	()	6	3	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio6/V	viio6/V, minor		viio6/V, minor	V	V	-1	-1	0
6402	6	77	F	0	2	2	1	1	True	2.0	-4	117	115	271	115b	1067	1/4	False	5	False				416	viio6/V		f	i		viio6/V		vii	o	6		V	o	True	True	(3, 0, 6)	()	6	3	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio6/V	viio6/V, minor		viio6/V, minor	V	V	-1	-1	0
6408	6	64	E	0	2	2	2	1	True	2.5	-4	117	115	271	115b	1068	1/4	False	4	False				416	viio6/V		f	i		viio6/V		vii	o	6		V	o	True	True	(3, 0, 6)	()	6	3	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio6/V	viio6/V, minor		viio6/V, minor	V	V	-1	-1	0
6408	6	79	G	0	2	2	1	1	True	2.5	-4	117	115	271	115b	1068	1/4	False	5	False				416	viio6/V		f	i		viio6/V		vii	o	6		V	o	True	True	(3, 0, 6)	()	6	3	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio6/V	viio6/V, minor		viio6/V, minor	V	V	-1	-1	0
6414	24	62	D	0	2	2	2	2	False	1.0	-4	118	116	272	116b	1069	1	True	4	True				417	viio65/V		f	i		viio65/V		vii	o	65		V	o7	True	True	(3, 0, -3, 6)	()	6	3	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio65/V	viio65/V, minor		viio65/V, minor	V	V	-1	-1	0
6414	6	65	F	0	2	2	2	1	True	1.0	-4	118	116	272	116b	1069	1/4	True	4	True				417	viio65/V		f	i		viio65/V		vii	o	65		V	o7	True	True	(3, 0, -3, 6)	()	6	3	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio65/V	viio65/V, minor		viio65/V, minor	V	V	-1	-1	0
6414	6	80	A	-1	2	2	1	1	True	1.0	-4	118	116	272	116b	1069	1/4	True	5	True				417	viio65/V		f	i		viio65/V		vii	o	65		V	o7	True	True	(3, 0, -3, 6)	()	6	3	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio65/V	viio65/V, minor		viio65/V, minor	V	V	-1	-1	0
6420	6	67	G	0	2	2	2	1	True	1.5	-4	118	116	272	116b	1070	1/4	False	4	False				417	viio65/V		f	i		viio65/V		vii	o	65		V	o7	True	True	(3, 0, -3, 6)	()	6	3	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio65/V	viio65/V, minor		viio65/V, minor	V	V	-1	-1	0
6420	6	76	E	0	2	2	1	1	True	1.5	-4	118	116	272	116b	1070	1/4	False	5	False				417	viio65/V		f	i		viio65/V		vii	o	65		V	o7	True	True	(3, 0, -3, 6)	()	6	3	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio65/V	viio65/V, minor		viio65/V, minor	V	V	-1	-1	0
6426	6	68	A	-1	2	2	2	1	True	2.0	-4	118	116	272	116b	1071	1/4	False	4	False				417	viio65/V		f	i		viio65/V		vii	o	65		V	o7	True	True	(3, 0, -3, 6)	()	6	3	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio65/V	viio65/V, minor		viio65/V, minor	V	V	-1	-1	0
6426	6	77	F	0	2	2	1	1	True	2.0	-4	118	116	272	116b	1071	1/4	False	5	False				417	viio65/V		f	i		viio65/V		vii	o	65		V	o7	True	True	(3, 0, -3, 6)	()	6	3	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio65/V	viio65/V, minor		viio65/V, minor	V	V	-1	-1	0
6432	6	65	F	0	2	2	2	1	True	2.5	-4	118	116	272	116b	1072	1/4	False	4	False				417	viio65/V		f	i		viio65/V		vii	o	65		V	o7	True	True	(3, 0, -3, 6)	()	6	3	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio65/V	viio65/V, minor		viio65/V, minor	V	V	-1	-1	0
6432	6	71	B	0	2	2	1	1	True	2.5	-4	118	116	272	116b	1072	1/4	False	4	False				417	viio65/V		f	i		viio65/V		vii	o	65		V	o7	True	True	(3, 0, -3, 6)	()	6	3	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio65/V	viio65/V, minor		viio65/V, minor	V	V	-1	-1	0
6438	24	60	C	0	2	2	2	2	True	1.0	-4	119	117	273	117b	1073	1	True	4	True	HC	HC	}	418	V|HC}		f	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	-1	-1	-1
6438	6	64	E	0	2	2	2	1	True	1.0	-4	119	117	273	117b	1073	1/4	True	4	True	HC	HC	}	418	V|HC}		f	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	-1	-1	-1
6438	6	72	C	0	2	2	1	1	True	1.0	-4	119	117	273	117b	1073	1/4	True	5	True	HC	HC	}	418	V|HC}		f	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	-1	-1	-1
6444	6	67	G	0	2	2	2	1	True	1.5	-4	119	117	273	117b	1074	1/4	False	4	False				418	V|HC}		f	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	-1	-1	-1
6444	6	76	E	0	2	2	1	1	True	1.5	-4	119	117	273	117b	1074	1/4	False	5	False				418	V|HC}		f	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	-1	-1	-1
6450	6	65	F	0	2	2	2	1	True	2.0	-4	119	117	273	117b	1075	1/4	False	4	False				418	V|HC}		f	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	-1	-1	-1
6450	6	77	F	0	2	2	1	1	True	2.0	-4	119	117	273	117b	1075	1/4	False	5	False				418	V|HC}		f	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	-1	-1	-1
6456	6	64	E	0	2	2	2	1	True	2.5	-4	119	117	273	117b	1076	1/4	False	4	False				418	V|HC}		f	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	-1	-1	-1
6456	6	79	G	0	2	2	1	1	True	2.5	-4	119	117	273	117b	1076	1/4	False	5	False				418	V|HC}		f	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	-1	-1	-1
6462	12	60	C	0	2	2	2	2	False	1.0	-4	120	118	274	118b	1077	1/2	True	4	True				419	V(64)		f	i		V(64)		V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	-1	-1	-1
6462	6	65	F	0	2	2	2	1	True	1.0	-4	120	118	274	118b	1077	1/4	True	4	True				419	V(64)		f	i		V(64)		V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	-1	-1	-1
6462	6	80	A	-1	2	2	1	1	True	1.0	-4	120	118	274	118b	1077	1/4	True	5	True				419	V(64)		f	i		V(64)		V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	-1	-1	-1
6468	6	70	B	-1	2	2	2	1	True	1.5	-4	120	118	274	118b	1078	1/4	False	4	True				420	V7		f	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	-1	-1	-1
6468	6	76	E	0	2	2	1	1	True	1.5	-4	120	118	274	118b	1078	1/4	False	5	True				420	V7		f	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	-1	-1	-1
6474	12	61	D	-1	2	2	2	2	True	2.0	-4	120	118	274	118b	1079	1/2	False	4	True				421	VI		f	i		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	-1	-1	-1
6474	6	68	A	-1	2	2	2	1	True	2.0	-4	120	118	274	118b	1079	1/4	False	4	True				421	VI		f	i		VI		VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	-1	-1	-1
