piece	TimeSig	KeySig	last_mc	last_mn	length_qb	last_mc_unfolded	last_mn_unfolded	length_qb_unfolded	volta_mcs	all_notes_qb	n_onsets	n_onset_positions	guitar_chord_count	form_label_count	label_count	annotated_key	composer	workTitle	movementNumber	movementTitle	workNumber	poet	lyricist	arranger	copyright	creationDate	platform	source	translator	title_text	subtitle_text	lyricist_text	composer_text	musescore	ms3_version	subdirectory	rel_path	has_drumset	ambitus	originalFormat	electronicEncoder	staff_1_instrument	staff_1_ambitus	staff_2_instrument	staff_2_ambitus	staff_3_instrument	staff_3_ambitus	staff_4_instrument	staff_4_ambitus	staff_5_instrument	staff_5_ambitus	staff_6_instrument	staff_6_ambitus
wir-openscore-liedercorpus-schumann-dichterliebe-op-48-13-ich-hab-im-traum-geweinet	1: 6/8	1: -6	39	38	114.5	39	38	114.5		303.25	349	135	0	0	0		Robert Schumann	Dichterliebe, Op.48	13	Ich hab' im Traum geweinet	48		Heinrich Heine	Transcribed by Jojo-Schmitz from IMSLP #51736.  Source: http://imslp.org/wiki/Dichterliebe,_Op.48_(Schumann,_Robert)	OpenScore (CC0)	2025-03-02	Linux	http://musescore.com/user/27638568/scores/4978396		"<font size=""14""/>Dichterliebe, Op.48"	"<font size=""24""/>13. Ich hab' im Traum geweinet"	"<font size=""12""/>Heinrich Heine"	"<font size=""12""/>Robert Schumann"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	validation	validation/wir-openscore-liedercorpus-schumann-dichterliebe-op-48-13-ich-hab-im-traum-geweinet.mscx	False	32-76 (Ab1-Fb5)	mxl		Voice	61-76 (Db4-Fb5)	Grand Piano	53-71 (F3-Cb5)	Grand Piano	32-63 (Ab1-Eb4)						
wir-openscore-liedercorpus-schumann-dichterliebe-op-48-14-allnachtlich-im-traume	1: 2/4, 10: 3/4, 11: 2/4, 23: 3/4, 24: 2/4	1: 5	39	38	78.5	39	38	78.5		419.75	497	139	0	0	0		Robert Schumann	Dichterliebe, Op.48	14	Allnächtlich im Traume	48		Heinrich Heine		OpenScore (CC0)	2025-03-02	Linux	https://musescore.com/openscore-lieder-corpus/scores/4978397		"<font size=""24""/>14. Allnächtlich im Traume"	"<font size=""14""/>Dichterliebe, Op.48"	"<font size=""12""/>Heinrich Heine"	"<font size=""12""/>Robert Schumann"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-schumann-dichterliebe-op-48-14-allnachtlich-im-traume.mscx	False	35-80 (B1-G#5)	mxl		Voice	58-75 (A#3-D#5)	Grand Piano	56-80 (G#3-G#5)	Grand Piano	35-68 (B1-G#4)						
wir-openscore-liedercorpus-schumann-dichterliebe-op-48-15-aus-alten-marchen-winkt-es	1: 6/8	1: 4	114	113	340.0	114	113	340.0		1863.5	1731	365	0	0	0		Robert Schumann	Dichterliebe, Op.48	15	Aus alten Märchen	48		Heinrich Heine		OpenScore (CC0)	2025-03-02	Linux	https://musescore.com/openscore-lieder-corpus/scores/4978398		"<font size=""24""/>15. Aus alten Märchen"	"<font size=""14""/>Dichterliebe, Op.48"	"<font size=""12""/>Heinrich Heine"	"<font size=""12""/>Robert Schumann"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-schumann-dichterliebe-op-48-15-aus-alten-marchen-winkt-es.mscx	False	30-88 (F#1-E6)	mxl		Voice	59-80 (B3-G#5)	Grand Piano	56-88 (G#3-E6)	Grand Piano	30-76 (F#1-E5)						
wir-openscore-liedercorpus-schumann-dichterliebe-op-48-16-die-alten-bosen-lieder	1: 4/4, 53: 6/4	1: 4, 53: -5	67	67	295.0	67	67	295.0		1381.0	1525	504	0	0	0		Robert Schumann	Dichterliebe, Op.48	16	Die alten, bösen Lieder	48		Heinrich Heine		OpenScore (CC0)	2025-03-02	Linux	https://musescore.com/score/4978400		"<font size=""24""/>16. Die alten, bösen Lieder"	"<font size=""14""/>Dichterliebe, Op.48"	"<font size=""12""/>Heinrich Heine"	"<font size=""12""/>Robert Schumann"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	test	test/wir-openscore-liedercorpus-schumann-dichterliebe-op-48-16-die-alten-bosen-lieder.mscx	False	25-92 (C#1-G#6)	mxl		Voice	61-80 (C#4-G#5)	Piano	44-92 (Ab2-G#6)	Piano	25-75 (C#1-D#5)						
wir-openscore-liedercorpus-schumann-die-gute-nacht	1: 3/4	1: 2	57	56	169.0	57	56	169.0		789.5	625	221	0	0	0		Clara Schumann			Die gute Nacht			Friedrich Rückert		OpenScore (CC0)	2025-03-02	Linux	https://musescore.com/openscore-lieder-corpus/scores/5000388		"<font size=""24""/>Die gute Nacht, die ich dir sage"		"<font size=""12""/>Friedrich Rückert"	"<font size=""12""/>Clara Schumann"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-schumann-die-gute-nacht.mscx	False	31-78 (G1-F#5)	mxl		Voice	62-74 (D4-D5)	Piano	52-78 (E3-F#5)	Piano	31-74 (G1-D5)						
wir-openscore-liedercorpus-schumann-frauenliebe-und-leben-op-42-1-seit-ich-ihn-gesehen	1: 3/4	1: -2	36	36	108.0	36	36	108.0		531.0	546	154	0	0	0		Robert Schumann	Frauenliebe und Leben, Op.42	1	Seit ich ihn gesehen	42		Adelbert von Chamisso		OpenScore (CC0)	2025-03-02	Linux	http://musescore.com/openscore-lieder-corpus/scores/4978468		"<font size=""24""/>1. Seit ich ihn gesehen"	"<font size=""14""/>Frauenliebe und Leben, Op.42"	"<font size=""12""/>Adelbert von Chamisso"	"<font size=""12""/>Robert Schumann"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-schumann-frauenliebe-und-leben-op-42-1-seit-ich-ihn-gesehen.mscx	False	27-75 (Eb1-Eb5)	mxl		Voice	63-75 (Eb4-Eb5)	Grand Piano	48-75 (C3-Eb5)	Grand Piano	27-62 (Eb1-D4)						
wir-openscore-liedercorpus-schumann-frauenliebe-und-leben-op-42-3-ich-kanns-nicht-fassen	1: 3/8	1: -3	87	86	129.5	87	86	129.5		620.0	536	188	0	0	0		Robert Schumann	Frauenliebe und Leben	3	Ich kann's nicht fassen, nicht glauben	42		Adelbert von Chamisso		OpenScore (CC0)	2025-03-02	Linux	https://musescore.com/openscore-lieder-corpus/scores/4978485		"<font size=""24""/>3. Ich kann's nicht fassen, nicht glauben"	"<font size=""14""/>Frauenliebe und Leben, Op.42"	"<font size=""12""/>Adelbert von Chamisso"	"<font size=""12""/>Robert Schumann"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-schumann-frauenliebe-und-leben-op-42-3-ich-kanns-nicht-fassen.mscx	False	29-84 (F1-C6)	mxl		Voice	60-77 (C4-F5)	Piano	55-84 (G3-C6)	Piano	29-68 (F1-Ab4)						
wir-openscore-liedercorpus-schumann-lieder-op-12-04-liebst-du-um-schonheit	1: 4/4	1: -5	41	41	164.0	41	41	164.0		794.0	843	309	0	0	0		Clara Schumann	Lieder, Op.12	4	Liebst du um Schönheit	Op.12		Friedrich Rückert		OpenScore (CC0)	2025-03-02	Linux	https://musescore.com/openscore-lieder-corpus/scores/5000397		"<font size=""24""/>4. Liebst du um Schönheit"	"<font size=""14""/>Lieder, Op.12"	"<font size=""12""/>Friedrich Rückert"	"<font size=""12""/>Clara Schumann"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-schumann-lieder-op-12-04-liebst-du-um-schonheit.mscx	False	30-78 (Gb1-Gb5)	mxl		Voice	65-75 (F4-Eb5)	Grand Piano	53-78 (F3-Gb5)	Grand Piano	30-65 (Gb1-F4)						
wir-openscore-liedercorpus-wolf-eichendorff-lieder-04-das-standchen	1: 3/4	1: 2	67	67	201.0	67	67	201.0		587.5	871	479	0	0	0		Hugo Wolf	Eichendorff-Lieder	4	Das Ständchen			Joseph von Eichendorff		OpenScore (CC0)	2025-03-02	Linux	http://musescore.com/openscore-lieder-corpus/scores/5024834	John Bernhoff	"<font size=""24""/>4. Das Ständchen"	"<font size=""14""/>Eichendorff-Lieder"	"<font size=""12""/>Joseph von Eichendorff"	"<font size=""12""/>Hugo Wolf"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-wolf-eichendorff-lieder-04-das-standchen.mscx	False	38-90 (D2-F#6)	mxl		Voice	61-78 (C#4-Gb5)	Piano	57-90 (A3-F#6)	Piano	38-78 (D2-F#5)						
wir-openscore-liedercorpus-wolf-eichendorff-lieder-08-nachtzauber	1: 3/4	1: 6	67	67	201.0	67	67	201.0		793.25	1430	787	0	0	0		Hugo Wolf	Eichendorff-Lieder	8	Nachtzauber		Joseph von Eichendorff			OpenScore (CC0)	2025-03-02	Linux	http://musescore.com/openscore-lieder-corpus/scores/5039817	John Bernhoff	"<font size=""24""/>8. Nachtzauber"	"<font size=""14""/>Eichendorff-Lieder"	"<font size=""12""/>Joseph von Eichendorff"	"<font size=""12""/>Hugo Wolf"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	validation	validation/wir-openscore-liedercorpus-wolf-eichendorff-lieder-08-nachtzauber.mscx	False	30-94 (F#1-A#6)	mxl		Voice	61-78 (C#4-F#5)	Piano	50-94 (D3-A#6)	Piano	30-78 (F#1-F#5)						
wir-openscore-liedercorpus-wolf-eichendorff-lieder-13-der-scholar	1: 4/4	1: 0	51	51	204.0	51	51	204.0		711.25	1150	467	0	0	0		Hugo Wolf	Eichendorff-Lieder	13	Der Scholar			Joseph von Eichendorff		OpenScore (CC0)	2025-03-02	Linux		John Bernhoff	"<font size=""24""/>13. Der Scholar"	"<font size=""14""/>Eichendorff-Lieder"	"<font size=""12""/>Joseph von Eichendorff"	"<font size=""12""/>Hugo Wolf"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-wolf-eichendorff-lieder-13-der-scholar.mscx	False	40-94 (E2-Bb6)	mxl		Voice	64-79 (E4-G5)	Piano	60-94 (C4-Bb6)	Piano	40-81 (E2-A5)						
wir-openscore-liedercorpus-wolf-eichendorff-lieder-14-der-verzweifelte-liebhaber	1: 6/8	1: -2	35	34	102.5	35	34	102.5		442.5	584	169	0	0	0		Hugo Wolf	Eichendorff-Lieder	14	Der verzweifelte Liebhaber			Joseph von Eichendorff		OpenScore (CC0)	2025-03-02	Linux	http://musescore.com/user/27638568/scores/5052714		"<font size=""24""/>14. Der verzweifelte Liebhaber"	"<font size=""14""/>Eichendorff-Lieder"	"<font size=""12""/>Joseph von Eichendorff"	"<font size=""12""/>Hugo Wolf"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	test	test/wir-openscore-liedercorpus-wolf-eichendorff-lieder-14-der-verzweifelte-liebhaber.mscx	False	36-89 (C2-F6)	mxl		Voice	62-79 (D4-G5)	Piano	55-89 (G3-F6)	Piano	36-74 (C2-D5)						
wir-openscore-liedercorpus-wolf-eichendorff-lieder-15-unfall	1: 4/8	1: -1	31	31	60.5	31	31	60.5		242.67	611	206	0	0	0		Hugo Wolf	Eichendorff-Lieder	15	Unfall			Joseph von Eichendorff	Transcribed from IMSLP #23172.  Source: https://imslp.org/wiki/Eichendorff-Lieder_(Wolf%2C_Hugo)	OpenScore (CC0)	2025-03-02	Linux	http://musescore.com/user/27638568/scores/5057804	John Bernhoff	"<font size=""24""/>15. Unfall"	"<font size=""14""/>Eichendorff-Lieder"	"<font size=""12""/>Joseph von Eichendorff"	"<font size=""12""/>Hugo Wolf"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-wolf-eichendorff-lieder-15-unfall.mscx	False	38-93 (D2-A6)	mxl		Voice	62-79 (D4-G5)	Grand Piano	53-93 (F3-A6)	Grand Piano	38-78 (D2-Gb5)						
wir-openscore-liedercorpus-wolf-eichendorff-lieder-19-die-nacht	1: 4/4	1: 3	21	21	84.0	21	21	84.0		212.0	534	332	0	0	0		Hugo Wolf	Eichendorff-Lieder	19	Die Nacht			Joseph von Eichendorff		OpenScore (CC0)	2025-03-02	Linux	https://musescore.com/openscore-lieder-corpus/scores/5052801	John Bernhoff	"<font size=""24""/>19. Die Nacht"	"<font size=""14""/>Eichendorff-Lieder"	"<font size=""12""/>Joseph von Eichendorff"	"<font size=""12""/>Hugo Wolf"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	test	test/wir-openscore-liedercorpus-wolf-eichendorff-lieder-19-die-nacht.mscx	False	30-80 (F#1-Ab5)	mxl		Voice	63-78 (Eb4-F#5)	Grand Piano	43-80 (G2-Ab5)	Grand Piano	30-69 (F#1-A4)						
wir-openscore-liedercorpus-wolf-eichendorff-lieder-20-waldmadchen	1: 4/16	1: 1	142	141	141.5	142	141	141.5		512.38	2284	1085	0	0	0		Hugo Wolf	Eichendorff-Lieder	20	Waldmädchen			Jospeh von Eichendorff		OpenScore (CC0)	2025-03-02	Linux	http://musescore.com/openscore-lieder-corpus/scores/5077482	John Bernhoff	"<font size=""24""/>20. Waldmädchen"	"<font size=""14""/>Eichendorff-Lieder"	"<font size=""12""/>Joseph von Eichendorff"	"<font size=""12""/>Hugo Wolf"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-openscore-liedercorpus-wolf-eichendorff-lieder-20-waldmadchen.mscx	False	31-93 (G1-A6)	mxl		Voice	64-80 (E4-G#5)	Grand Piano	59-93 (B3-A6)	Grand Piano	31-86 (G1-D6)						
wir-orchestral-haydn-symphony-104-1	1: 2/2	1: -1, 17: 2	294	294	1176.0	417	417	1668.0		3802.88	3698	1667	0	0	0		Haydn	Symphony No.104	1						CC0 1.0 Universal (Public Domain). David Coggins, Mark Gotham and FourScoreAndMore.org waive all rights to this document	2025-03-02	Linux			"<font size=""24""/>Symphony No.104, Movement 1"			"<font size=""12""/>Haydn"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-orchestral-haydn-symphony-104-1.mscx	False	33-91 (A1-G6)	mxl		Piano	54-91 (F#3-G6)	Piano	33-82 (A1-Bb5)								
wir-variations-and-grounds-bach-b-minor-mass-bwv232-crucifixus	1: 3/2	1: 1	53	53	318.0	53	53	318.0		1327.0	812	313	0	0	0			Bach Crucifixus (from the B Minor mass, BWV232)		Bach Crucifixus (from the B Minor mass, BWV232)					CC0 1.0 Universal (Public Domain). Mark Gotham and FourScoreAndMore.org waive all rights to this document.	2025-03-02	Linux			"<font size=""22.0128""/><b>Crucifixus 
</b><font size=""20""/><i>from the Mass in B minor (BWV 232)
</i>"			"<font size=""15""/><b>J. S. Bach</b>"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-variations-and-grounds-bach-b-minor-mass-bwv232-crucifixus.mscx	False	40-84 (E2-C6)	mxl		Piano	54-84 (F#3-C6)	Piano	40-55 (E2-G3)								
wir-variations-and-grounds-purcell-chacony-z730	1: 3/4	1: -2	154	154	462.0	154	154	462.0		1775.5	1697	778	0	0	0		Purcell	Chacony (Chaconne)							CC0 1.0 Universal (Public Domain). Mark Gotham and FourScoreAndMore.org waive all rights to this document.	2025-03-02	Linux			"<font size=""28""/><b>Chacony (Chaconne), Z.730</b>"			"<font size=""15""/><b>Purcell</b>"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-variations-and-grounds-purcell-chacony-z730.mscx	False	41-84 (F2-C6)	mxl		Violin	66-84 (F#4-C6)	Violin	58-79 (Bb3-G5)	Viola	55-72 (G3-C5)	Violoncello	41-62 (F2-D4)				
wir-variations-and-grounds-purcell-sonata-z807	1: 3/4, 166: 9/8, 186: 3/4	1: -2	221	221	693.0	221	221	693.0		1978.75	2094	1206	0	0	0			Purcell Sonata in G Minor (Z 807)		Purcell Sonata in G Minor (Z 807)					CC0 1.0 Universal (Public Domain). Mark Gotham and FourScoreAndMore.org waive all rights to this document.	2025-03-02	Linux			"<font size=""20""/><b>Purcell Sonata in G Minor (Z 807) Annotatation</b>"				3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wir-variations-and-grounds-purcell-sonata-z807.mscx	False	43-82 (G2-Bb5)	mxl		Violin (2)	55-82 (G3-Bb5)	Violin (3)	55-82 (G3-Bb5)	Violoncello (2) (2)	43-55 (G2-G3)						
wirwtc-bach-wtc-i-1	1: 4/4	1: 0	35	35	140.0	35	35	140.0		378.5	549	545	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 1"	"<font size=""12""/>BWV 846"		"<font size=""12""/>Johann Sebastian Bach
1685 – 1750"	3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wirwtc-bach-wtc-i-1.mscx	False	36-81 (C2-A5)	mxl		Piano	50-81 (D3-A5)	Piano	36-64 (C2-E4)								
wirwtc-bach-wtc-i-10	1: 4/4	1: 1	41	41	164.0	41	41	164.0		400.5	1150	678	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 10"	"<font size=""14""/>BWV 855"			3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wirwtc-bach-wtc-i-10.mscx	False	36-84 (C2-C6)	mxl		Piano	56-84 (G#3-C6)	Piano	36-66 (C2-F#4)								
wirwtc-bach-wtc-i-11	1: 12/8	1: -1	18	18	108.0	18	18	108.0		219.75	572	432	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 11"	"<font size=""14""/>BWV 856"			3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	validation	validation/wirwtc-bach-wtc-i-11.mscx	False	36-84 (C2-C6)	mxl		Piano	53-84 (F3-C6)	Piano	36-63 (C2-Eb4)								
wirwtc-bach-wtc-i-12	1: 4/4	1: -4	22	22	88.0	22	22	88.0		326.75	547	341	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 12"	"<font size=""14""/>BWV 857"			3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	test	test/wirwtc-bach-wtc-i-12.mscx	False	36-84 (C2-C6)	mxl		Piano	53-84 (F3-C6)	Piano	36-68 (C2-Ab4)								
wirwtc-bach-wtc-i-13	1: 12/16	1: 6	30	30	90.0	30	30	90.0		176.25	404	362	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 13"	"<font size=""14""/>BWV 858"			3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wirwtc-bach-wtc-i-13.mscx	False	37-84 (C#2-B#5)	mxl		Piano	54-84 (F#3-B#5)	Piano	37-68 (C#2-G#4)								
wirwtc-bach-wtc-i-14	1: 4/4	1: 3	24	24	96.0	24	24	96.0		207.25	604	369	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 14"	"<font size=""14""/>BWV 859"			3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wirwtc-bach-wtc-i-14.mscx	False	37-81 (C#2-A5)	mxl		Piano	56-81 (G#3-A5)	Piano	37-68 (C#2-G#4)								
wirwtc-bach-wtc-i-15	1: 4/4	1: 1	19	19	76.0	19	19	76.0		152.0	609	433	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 15"	"<font size=""14""/>BWV 860"			3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	test	test/wirwtc-bach-wtc-i-15.mscx	False	38-84 (D2-C6)	mxl		Piano	52-84 (E3-C6)	Piano	38-69 (D2-A4)								
wirwtc-bach-wtc-i-16	1: 4/4	1: -2	19	19	76.0	19	19	76.0		225.75	534	397	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 16"	"<font size=""14""/>BWV 861"			3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	validation	validation/wirwtc-bach-wtc-i-16.mscx	False	36-84 (C2-C6)	mxl		Piano	57-84 (A3-C6)	Piano	36-63 (C2-Eb4)								
wirwtc-bach-wtc-i-17	1: 3/4	1: -4	44	44	132.0	44	44	132.0		283.75	663	423	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 17"	"<font size=""14""/>BWV 862"			3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	validation	validation/wirwtc-bach-wtc-i-17.mscx	False	39-82 (Eb2-Bb5)	mxl		Piano	58-82 (Bb3-Bb5)	Piano	39-68 (Eb2-Ab4)								
wirwtc-bach-wtc-i-18	1: 6/8	1: 5	29	29	87.0	29	29	87.0		256.75	560	328	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 18"	"<font size=""14""/>BWV 863"			3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	validation	validation/wirwtc-bach-wtc-i-18.mscx	False	36-83 (B#1-B5)	mxl		Piano	54-83 (F#3-B5)	Piano	36-68 (B#1-G#4)								
wirwtc-bach-wtc-i-19	1: 4/4	1: 3	24	24	96.0	24	24	96.0		252.5	607	372	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 19"	"<font size=""14""/>BWV 864"			3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wirwtc-bach-wtc-i-19.mscx	False	38-83 (D2-B5)	mxl		Piano	56-83 (G#3-B5)	Piano	38-74 (D2-D5)								
wirwtc-bach-wtc-i-2	1: 4/4	1: -3	38	38	152.0	38	38	152.0		297.75	1092	620	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 2"	"<font size=""14""/>BWV 847"			3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wirwtc-bach-wtc-i-2.mscx	False	36-80 (C2-Ab5)	mxl		Piano	47-80 (B2-Ab5)	Piano	36-68 (C2-Ab4)								
wirwtc-bach-wtc-i-20	1: 9/8	1: 0	28	28	124.5	28	28	124.5		309.25	615	432	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 20"	"<font size=""14""/>BWV 865"			3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wirwtc-bach-wtc-i-20.mscx	False	36-83 (C2-B5)	mxl		Piano	56-83 (G#3-B5)	Piano	36-71 (C2-B4)								
wirwtc-bach-wtc-i-21	1: 4/4	1: -2	20	20	80.0	20	20	80.0		173.38	633	535	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 21"	"<font size=""14""/>BWV 866"			3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wirwtc-bach-wtc-i-21.mscx	False	36-84 (C2-C6)	mxl		Piano	50-84 (D3-C6)	Piano	36-67 (C2-G4)								
wirwtc-bach-wtc-i-22	1: 4/4	1: -5	24	24	96.0	24	24	96.0		390.5	784	266	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 22"	"<font size=""14""/>BWV 867"			3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	test	test/wirwtc-bach-wtc-i-22.mscx	False	39-84 (Eb2-C6)	mxl		Piano	53-84 (F3-C6)	Piano	39-75 (Eb2-Eb5)								
wirwtc-bach-wtc-i-23	1: 4/4	1: 5	19	19	76.0	19	19	76.0		239.5	416	297	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 23"	"<font size=""14""/>BWV 868"			3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wirwtc-bach-wtc-i-23.mscx	False	40-82 (E2-A#5)	mxl		Piano	56-82 (G#3-A#5)	Piano	40-71 (E2-B4)								
wirwtc-bach-wtc-i-24	1: 4/4	1: 2	47	47	188.0	94	94	376.0		560.0	724	376	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 24"	"<font size=""14""/>BWV 869"			3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	test	test/wirwtc-bach-wtc-i-24.mscx	False	37-84 (C#2-C6)	mxl		Piano	57-84 (A3-C6)	Piano	37-67 (C#2-G4)								
wirwtc-bach-wtc-i-3	1: 3/8	1: 7	104	104	156.0	104	104	156.0		298.25	810	616	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 3"	"<font size=""14""/>BWV 848"			3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	test	test/wirwtc-bach-wtc-i-3.mscx	False	44-84 (G#2-B#5)	mxl		Piano	56-84 (G#3-B#5)	Piano	44-68 (G#2-G#4)								
wirwtc-bach-wtc-i-4	1: 6/4	1: 4	39	39	234.0	39	39	234.0		773.0	665	432	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 4"	"<font size=""14""/>BWV 849"			3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wirwtc-bach-wtc-i-4.mscx	False	36-84 (B#1-B#5)	mxl		Piano	59-84 (B3-B#5)	Piano	36-66 (B#1-F#4)								
wirwtc-bach-wtc-i-5	1: 4/4	1: 2	35	35	140.0	35	35	140.0		275.0	722	541	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 5"	"<font size=""14""/>BWV 850"			3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wirwtc-bach-wtc-i-5.mscx	False	38-83 (D2-B5)	mxl		Piano	54-83 (F#3-B5)	Piano	38-62 (D2-D4)								
wirwtc-bach-wtc-i-6	1: 4/4	1: -1	26	26	104.0	26	26	104.0		239.25	785	590	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 6"	"<font size=""14""/>BWV 851"			3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	training	training/wirwtc-bach-wtc-i-6.mscx	False	36-84 (C2-C6)	mxl		Piano	52-84 (E3-C6)	Piano	36-69 (C2-A4)								
wirwtc-bach-wtc-i-7	1: 4/4	1: -3	70	70	280.0	70	70	280.0		985.88	1420	953	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 7"	"<font size=""14""/>BWV 852"			3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	validation	validation/wirwtc-bach-wtc-i-7.mscx	False	38-84 (D2-C6)	mxl		Piano	55-84 (G3-C6)	Piano	38-72 (D2-C5)								
wirwtc-bach-wtc-i-8	1: 3/2	1: -6	40	40	240.0	40	40	240.0		912.0	686	369	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 8"	"<font size=""14""/>BWV 853"			3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	test	test/wirwtc-bach-wtc-i-8.mscx	False	38-84 (D2-C6)	mxl		Piano	53-84 (F3-C6)	Piano	38-71 (D2-Cb5)								
wirwtc-bach-wtc-i-9	1: 12/8	1: 4	24	24	144.0	24	24	144.0		415.0	425	295	0	0	0											2025-03-02	Linux			"<font size=""24""/>Praeludium 9"	"<font size=""14""/>BWV 854"			3.6.2	2.5.4.post1.dev3+g4f23346.d20250302	validation	validation/wirwtc-bach-wtc-i-9.mscx	False	40-83 (E2-B5)	mxl		Piano	56-83 (G#3-B5)	Piano	40-66 (E2-F#4)								
