dataset	subcorpus	file	fname	extension	id_v100	split_v100	last_modified_v100	file_change_commit_url_v100	repository	repo_version	folder	folderpath	filepath
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Horrocks,_Amy_Elsie/_/Cottage_Cradle_Song/score.mxl	When-in-Rome	f45b37c8	Cottage_Cradle_Song	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Horrocks,_Amy_Elsie/_/Cottage_Cradle_Song	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Horrocks,_Amy_Elsie/_/Cottage_Cradle_Song/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Horrocks,_Amy_Elsie/_/The_Bird_and_the_Rose/score.mxl	When-in-Rome	f45b37c8	The_Bird_and_the_Rose	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Horrocks,_Amy_Elsie/_/The_Bird_and_the_Rose	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Horrocks,_Amy_Elsie/_/The_Bird_and_the_Rose/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Horrocks,_Amy_Elsie/_/The_Blackbird/score.mxl	When-in-Rome	f45b37c8	The_Blackbird	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Horrocks,_Amy_Elsie/_/The_Blackbird	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Horrocks,_Amy_Elsie/_/The_Blackbird/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Horrocks,_Amy_Elsie/_/The_Cuckoo/score.mxl	When-in-Rome	f45b37c8	The_Cuckoo	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Horrocks,_Amy_Elsie/_/The_Cuckoo	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Horrocks,_Amy_Elsie/_/The_Cuckoo/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jacobs-Bond,_Carrie/3_Songs_as_Unpretentious_as_the_Wild_Rose/1_Nothing_But_a_Wild_Rose/score.mxl	When-in-Rome	f45b37c8	1_Nothing_But_a_Wild_Rose	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jacobs-Bond,_Carrie/3_Songs_as_Unpretentious_as_the_Wild_Rose/1_Nothing_But_a_Wild_Rose	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jacobs-Bond,_Carrie/3_Songs_as_Unpretentious_as_the_Wild_Rose/1_Nothing_But_a_Wild_Rose/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jacobs-Bond,_Carrie/3_Songs_as_Unpretentious_as_the_Wild_Rose/2_Walking_in_Her_Garden/score.mxl	When-in-Rome	f45b37c8	2_Walking_in_Her_Garden	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jacobs-Bond,_Carrie/3_Songs_as_Unpretentious_as_the_Wild_Rose/2_Walking_in_Her_Garden	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jacobs-Bond,_Carrie/3_Songs_as_Unpretentious_as_the_Wild_Rose/2_Walking_in_Her_Garden/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jacobs-Bond,_Carrie/3_Songs_as_Unpretentious_as_the_Wild_Rose/3_The_Angelus/score.mxl	When-in-Rome	f45b37c8	3_The_Angelus	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jacobs-Bond,_Carrie/3_Songs_as_Unpretentious_as_the_Wild_Rose/3_The_Angelus	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jacobs-Bond,_Carrie/3_Songs_as_Unpretentious_as_the_Wild_Rose/3_The_Angelus/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jacobs-Bond,_Carrie/_/Because_I_Am_Your_Friend/score.mxl	When-in-Rome	f45b37c8	Because_I_Am_Your_Friend	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jacobs-Bond,_Carrie/_/Because_I_Am_Your_Friend	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jacobs-Bond,_Carrie/_/Because_I_Am_Your_Friend/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jacobs-Bond,_Carrie/_/Do_You_Remember/score.mxl	When-in-Rome	f45b37c8	Do_You_Remember	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jacobs-Bond,_Carrie/_/Do_You_Remember	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jacobs-Bond,_Carrie/_/Do_You_Remember/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl	wir-openscore-liedercorpus-jaell-4-melodies-1-a-toi	training	5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/1_À_toi/score.mxl	When-in-Rome	f45b37c8	1_À_toi	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/1_À_toi	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/1_À_toi/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/2_Éternel_amour/score.mxl	When-in-Rome	f45b37c8	2_Éternel_amour	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/2_Éternel_amour	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/2_Éternel_amour/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/3_Les_petits_oiseaux/score.mxl	When-in-Rome	f45b37c8	3_Les_petits_oiseaux	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/3_Les_petits_oiseaux	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/3_Les_petits_oiseaux/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/4_Le_bonheur_s’effeuille_et_passe/score.mxl	When-in-Rome	f45b37c8	4_Le_bonheur_s’effeuille_et_passe	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/4_Le_bonheur_s’effeuille_et_passe	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/4_Mélodies/4_Le_bonheur_s’effeuille_et_passe/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/La_mer/1_Quatre_heures_du_matin/score.mxl	When-in-Rome	f45b37c8	1_Quatre_heures_du_matin	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/La_mer/1_Quatre_heures_du_matin	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/La_mer/1_Quatre_heures_du_matin/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/La_mer/2_Causeries_de_vagues/score.mxl	When-in-Rome	f45b37c8	2_Causeries_de_vagues	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/La_mer/2_Causeries_de_vagues	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/La_mer/2_Causeries_de_vagues/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/La_mer/3_Les_papillons/score.mxl	When-in-Rome	f45b37c8	3_Les_papillons	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/La_mer/3_Les_papillons	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/La_mer/3_Les_papillons/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/La_mer/4_Baisers_perdus/score.mxl	When-in-Rome	f45b37c8	4_Baisers_perdus	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/La_mer/4_Baisers_perdus	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/La_mer/4_Baisers_perdus/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/La_mer/5_En_ramant/score.mxl	When-in-Rome	f45b37c8	5_En_ramant	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/La_mer/5_En_ramant	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/La_mer/5_En_ramant/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/La_mer/6_Larmes/score.mxl	When-in-Rome	f45b37c8	6_Larmes	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/La_mer/6_Larmes	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/La_mer/6_Larmes/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/Les_Orientales/1_Rêverie/score.mxl	When-in-Rome	f45b37c8	1_Rêverie	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/Les_Orientales/1_Rêverie	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/Les_Orientales/1_Rêverie/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/Les_Orientales/2_Nourmahal-la-Rousse/score.mxl	When-in-Rome	f45b37c8	2_Nourmahal-la-Rousse	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/Les_Orientales/2_Nourmahal-la-Rousse	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/Les_Orientales/2_Nourmahal-la-Rousse/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/Les_Orientales/3_Clair_de_lune/score.mxl	When-in-Rome	f45b37c8	3_Clair_de_lune	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/Les_Orientales/3_Clair_de_lune	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/Les_Orientales/3_Clair_de_lune/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/Les_Orientales/4_Les_tronçons_du_serpent/score.mxl	When-in-Rome	f45b37c8	4_Les_tronçons_du_serpent	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/Les_Orientales/4_Les_tronçons_du_serpent	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/Les_Orientales/4_Les_tronçons_du_serpent/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/Les_Orientales/5_Malédiction/score.mxl	When-in-Rome	f45b37c8	5_Malédiction	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/Les_Orientales/5_Malédiction	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/Les_Orientales/5_Malédiction/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/Les_Orientales/6_Vœu/score.mxl	When-in-Rome	f45b37c8	6_Vœu	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/Les_Orientales/6_Vœu	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/Les_Orientales/6_Vœu/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/Les_Orientales/7_Le_voile/score.mxl	When-in-Rome	f45b37c8	7_Le_voile	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/Les_Orientales/7_Le_voile	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Jaëll,_Marie/Les_Orientales/7_Le_voile/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Joplin,_Scott/_/Please_Say_You_Will/score.mxl	When-in-Rome	f45b37c8	Please_Say_You_Will	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Joplin,_Scott/_/Please_Say_You_Will	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Joplin,_Scott/_/Please_Say_You_Will/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/3_Duetten,_Op.11/1_Das_Lied_der_Nachtigall/score.mxl	When-in-Rome	f45b37c8	1_Das_Lied_der_Nachtigall	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/3_Duetten,_Op.11/1_Das_Lied_der_Nachtigall	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/3_Duetten,_Op.11/1_Das_Lied_der_Nachtigall/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/3_Duetten,_Op.11/2_Die_Geisterinsel/score.mxl	When-in-Rome	f45b37c8	2_Die_Geisterinsel	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/3_Duetten,_Op.11/2_Die_Geisterinsel	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/3_Duetten,_Op.11/2_Die_Geisterinsel/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/3_Duetten,_Op.11/3_Der_Seejungfern_Gesang/score.mxl	When-in-Rome	f45b37c8	3_Der_Seejungfern_Gesang	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/3_Duetten,_Op.11/3_Der_Seejungfern_Gesang	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/3_Duetten,_Op.11/3_Der_Seejungfern_Gesang/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Gedichte,_Op.8/1_Der_spanische_Zitherknabe/score.mxl	When-in-Rome	f45b37c8	1_Der_spanische_Zitherknabe	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Gedichte,_Op.8/1_Der_spanische_Zitherknabe	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Gedichte,_Op.8/1_Der_spanische_Zitherknabe/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Gedichte,_Op.8/2_Rheinsage/score.mxl	When-in-Rome	f45b37c8	2_Rheinsage	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Gedichte,_Op.8/2_Rheinsage	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Gedichte,_Op.8/2_Rheinsage/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Gedichte,_Op.8/3_Gondellied/score.mxl	When-in-Rome	f45b37c8	3_Gondellied	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Gedichte,_Op.8/3_Gondellied	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Gedichte,_Op.8/3_Gondellied/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Gedichte,_Op.8/4_Abendfeier/score.mxl	When-in-Rome	f45b37c8	4_Abendfeier	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Gedichte,_Op.8/4_Abendfeier	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Gedichte,_Op.8/4_Abendfeier/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Gedichte,_Op.8/5_Trennung/score.mxl	When-in-Rome	f45b37c8	5_Trennung	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Gedichte,_Op.8/5_Trennung	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Gedichte,_Op.8/5_Trennung/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Gedichte,_Op.8/6_Abreise/score.mxl	When-in-Rome	f45b37c8	6_Abreise	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Gedichte,_Op.8/6_Abreise	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Gedichte,_Op.8/6_Abreise/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.10/1_Nachgefühl/score.mxl	When-in-Rome	f45b37c8	1_Nachgefühl	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.10/1_Nachgefühl	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.10/1_Nachgefühl/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.10/2_Der_Kuss/score.mxl	When-in-Rome	f45b37c8	2_Der_Kuss	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.10/2_Der_Kuss	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.10/2_Der_Kuss/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.10/3_So_wahr_die_Sonne_scheinet/score.mxl	When-in-Rome	f45b37c8	3_So_wahr_die_Sonne_scheinet	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.10/3_So_wahr_die_Sonne_scheinet	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.10/3_So_wahr_die_Sonne_scheinet/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.10/4_Wiegenlied/score.mxl	When-in-Rome	f45b37c8	4_Wiegenlied	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.10/4_Wiegenlied	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.10/4_Wiegenlied/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.10/5_Traumdeutung/score.mxl	When-in-Rome	f45b37c8	5_Traumdeutung	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.10/5_Traumdeutung	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.10/5_Traumdeutung/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.10/6_Der_Müllerinn_Nachbar/score.mxl	When-in-Rome	f45b37c8	6_Der_Müllerinn_Nachbar	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.10/6_Der_Müllerinn_Nachbar	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.10/6_Der_Müllerinn_Nachbar/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.15/1_Römische_Nacht/score.mxl	When-in-Rome	f45b37c8	1_Römische_Nacht	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.15/1_Römische_Nacht	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.15/1_Römische_Nacht/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.15/2_Du_nah’st!/score.mxl	When-in-Rome	f45b37c8	2_Du_nah’st!	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.15/2_Du_nah’st!	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.15/2_Du_nah’st!/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.15/3_Wiegenlied/score.mxl	When-in-Rome	f45b37c8	3_Wiegenlied	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.15/3_Wiegenlied	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.15/3_Wiegenlied/score.mxl
When-in-Rome	OpenScore-LiederCorpus	score.mxl	score	mxl			5c1c129e	https://github.com/MarkGotham/When-in-Rome/blob/5c1c129e/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.15/4_Lust_und_Qual/score.mxl	When-in-Rome	f45b37c8	4_Lust_und_Qual	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.15/4_Lust_und_Qual	rawdata/When-in-Rome/Corpus/OpenScore-LiederCorpus/Kinkel,_Johanna/6_Lieder,_Op.15/4_Lust_und_Qual/score.mxl
